CPU_MEM_TOTAL: 394153272
CPUS_ON_NODE: 48
CPUS_ON_NODE: 48
REQUESTED_CPUS: 8
REQUESTED_CPUS: 8
REQUESTED_NODES 1
REQUESTED_NODES 1
NODE_NAME: c590
NODE_NAME: c590
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 9  0  11740 358248864   5336 6071192    0    0     0     0 8698  660 17  0 83  0  0
 8  0  11740 358245408   5336 6074492    0    0     0     0 8652  693 17  0 83  0  0
 8  0  11740 358245408   5336 6074492    0    0     0     0 8659  692 17  0 83  0  0
 8  0  11740 358244224   5336 6075684    0    0     0    10 8526  627 16  0 83  0  0
 8  0  11740 358244224   5336 6075684    0    0     0    10 8525  627 16  0 83  0  0
 9  0  11740 358241824   5336 6077808    0    0     0     0 8527  604 17  0 83  0  0
 8  0  11740 358241824   5336 6077808    0    0     0     0 8533  605 17  0 83  0  0
 8  0  11740 358241632   5336 6077808    0    0     0     0 8631  638 17  0 83  0  0
 8  0  11740 358241632   5336 6077808    0    0     0     0 8636  636 17  0 83  0  0
 8  0  11740 358241632   5336 6077808    0    0     0     2 8526  594 17  0 83  0  0
 8  0  11740 358241632   5336 6077808    0    0     0     2 8526  595 17  0 83  0  0
 8  0  11740 358240704   5336 6077808    0    0     0     0 8526  556 17  0 83  0  0
 8  0  11740 358240704   5336 6077808    0    0     0     0 8525  555 17  0 83  0  0
 9  0  11740 351203072   5336 6077808    0    0     0     0 8547  580 16  1 83  0  0
 8  0  11740 351203072   5336 6077808    0    0     0     0 8543  583 16  1 83  0  0
 8  0  11740 358240032   5336 6077808    0    0     0     8 8494  552 17  0 83  0  0
 8  0  11740 358240032   5336 6077808    0    0     0     8 8492  549 17  0 83  0  0
 8  0  11740 358240096   5336 6077808    0    0     0     0 8512  547 17  0 83  0  0
 8  0  11740 358240096   5336 6077808    0    0     0     0 8511  547 17  0 83  0  0
 8  0  11740 358239488   5336 6077808    0    0     0     0 8958 1569 17  0 83  0  0
 8  0  11740 358239488   5336 6077808    0    0     0     0 8957 1570 17  0 83  0  0
 8  0  11740 351202048   5336 6077808    0    0     0     1 8655  564 16  1 83  0  0
 8  0  11740 351202048   5336 6077808    0    0     0     1 8661  564 16  1 83  0  0
 8  0  11740 358239008   5336 6077808    0    0     0     0 8668  556 17  0 83  0  0
 8  0  11740 358239008   5336 6077808    0    0     0     0 8662  553 17  0 83  0  0
 8  0  11740 358238880   5336 6077816    0    0     0     0 8726  606 17  0 83  0  0
 8  0  11740 358238880   5336 6077816    0    0     0     0 8731  607 17  0 83  0  0
 8  0  11740 358238848   5336 6077816    0    0     0    10 8687  562 17  0 83  0  0
 8  0  11740 358238848   5336 6077816    0    0     0    10 8685  562 17  0 83  0  0
 8  0  11740 351217408   5336 6062136    0    0     0     0 8731  623 16  1 83  0  0
 8  0  11740 351217408   5336 6062136    0    0     0     0 8729  623 16  1 83  0  0
 8  0  11740 358251072   5336 6065436    0    0     0     0 8818  718 16  0 83  0  0
 8  0  11740 358251072   5336 6065436    0    0     0     0 8817  718 16  0 83  0  0
 8  0  11740 358247808   5336 6068736    0    0     0     5 8747  658 17  0 83  0  0
 8  0  11740 358247808   5336 6068736    0    0     0     5 8748  658 17  0 83  0  0
 8  0  11740 358244384   5336 6072048    0    0     0     0 8683  641 16  0 83  0  0
 8  0  11740 358244384   5336 6072048    0    0     0     0 8685  640 16  0 83  0  0
 8  0  11740 358240864   5336 6075384    0    0     0     0 8691  708 17  0 83  0  0
 8  0  11740 358240864   5336 6075384    0    0     0     0 8689  708 17  0 83  0  0
 8  0  11740 358237312   5336 6078684    0    0     0     7 8536  634 16  0 83  0  0
 8  0  11740 358237312   5336 6078684    0    0     0     7 8536  634 16  0 83  0  0
 8  0  11740 358233856   5336 6081984    0    0     0     0 8559  622 16  0 83  0  0
 8  0  11740 358233856   5336 6081984    0    0     0     0 8560  621 16  0 83  0  0
 8  0  11740 358234112   5336 6081992    0    0     0     0 8790  691 17  0 83  0  0
 8  0  11740 358234112   5336 6081992    0    0     0     0 8791  692 17  0 83  0  0
 8  0  11740 358230720   5336 6085308    0    0     0     2 8592  619 17  0 83  0  0
 8  0  11740 358230720   5336 6085308    0    0     0     2 8597  619 17  0 83  0  0
 8  0  11740 358227296   5336 6088608    0    0     0     0 8504  622 17  0 83  0  0
 8  0  11740 358227296   5336 6088608    0    0     0     0 8503  621 17  0 83  0  0
 8  0  11740 358223776   5336 6091912    0    0     0     0 8564  655 16  0 83  0  0
 8  0  11740 358223776   5336 6091912    0    0     0     0 8571  656 16  0 83  0  0
 8  0  11740 358220288   5336 6095212    0    0     0     9 8513  635 17  0 83  0  0
 8  0  11740 358220288   5336 6095212    0    0     0     9 8519  635 17  0 83  0  0
 8  0  11740 358220416   5336 6095212    0    0     0     0 8561  611 17  0 83  0  0
 8  0  11740 358220416   5336 6095212    0    0     0     0 8562  610 17  0 83  0  0
 8  0  11740 358220640   5336 6095212    0    0     0     0 8630  678 17  0 83  0  0
 8  0  11740 358220640   5336 6095212    0    0     0     0 8631  679 17  0 83  0  0
 8  0  11740 358220736   5336 6095212    0    0     0     4 8566  616 17  0 83  0  0
 8  0  11740 358220736   5336 6095212    0    0     0     4 8565  615 17  0 83  0  0
 8  0  11740 358220608   5336 6095212    0    0     0     0 8542  581 17  0 83  0  0
 8  0  11740 358220608   5336 6095212    0    0     0     0 8537  582 17  0 83  0  0
 8  0  11740 358220032   5336 6095220    0    0     0     0 8662  676 16  1 83  0  0
 8  0  11740 358220032   5336 6095220    0    0     0     0 8664  677 16  1 83  0  0
 9  0  11740 358220128   5336 6095220    0    0     0     9 8724  584 17  0 83  0  0
 8  0  11740 358220128   5336 6095220    0    0     0     9 8716  584 17  0 83  0  0
 8  0  11740 358220160   5336 6095220    0    0     0     0 8703  597 17  0 83  0  0
 8  0  11740 358220160   5336 6095220    0    0     0     0 8706  597 17  0 83  0  0
 8  0  11740 358219776   5336 6095220    0    0     0     0 8821  649 17  0 83  0  0
 8  0  11740 358219776   5336 6095220    0    0     0     0 8819  647 17  0 83  0  0
 8  0  11740 358219392   5336 6095220    0    0     0     3 8685  599 16  1 83  0  0
 8  0  11740 358219392   5336 6095220    0    0     0     3 8686  601 16  1 83  0  0
 8  0  11740 358219264   5336 6095220    0    0     0     1 8737  616 17  0 83  0  0
 8  0  11740 358219264   5336 6095220    0    0     0     0 8734  615 17  0 83  0  0
 8  0  11740 358219808   5336 6095220    0    0     0     1 8590  620 17  0 83  0  0
 8  0  11740 358219808   5336 6095220    0    0     0     1 8589  620 17  0 83  0  0
 8  0  11740 358219872   5336 6095220    0    0     0     7 8527  571 17  0 83  0  0
 8  0  11740 358219872   5336 6095220    0    0     0     7 8529  571 17  0 83  0  0
 8  0  11740 358216064   5336 6098552    0    0     0     0 8571  650 15  1 83  0  0
 8  0  11740 358216064   5336 6098552    0    0     0     0 8577  653 15  1 83  0  0
 8  0  11740 358211776   5336 6101868    0    0     0     0 8913 1674 17  0 83  0  0
 8  0  11740 358211776   5336 6101868    0    0     0     0 8918 1674 17  0 83  0  0
 8  0  11740 358209408   5336 6104108    0    0     0     4 8531  642 16  0 83  0  0
 8  0  11740 358208928   5336 6104612    0    0     0     4 8539  650 16  0 83  0  0
 9  0  11740 358208352   5336 6105172    0    0     0     1 8526  627 17  0 83  0  0
 8  0  11740 358208352   5336 6105172    0    0     0     1 8531  618 17  0 83  0  0
 8  0  11740 358205184   5336 6108472    0    0     0     0 8591  704 16  0 83  0  0
 8  0  11740 358205184   5336 6108472    0    0     0     0 8595  703 16  0 83  0  0
 9  0  11740 358201696   5336 6111780    0    0     0    10 8519  640 17  0 83  0  0
 8  0  11740 358201696   5336 6111780    0    0     0    10 8525  640 17  0 83  0  0
 8  0  11740 358198112   5336 6115088    0    0     0     0 8532  618 16  0 83  0  0
 9  0  11740 358198112   5336 6115088    0    0     0     0 8532  619 16  0 83  0  0
 8  0  11740 358194112   5336 6118388    0    0     0     0 8592  697 17  0 83  0  0
 9  0  11740 358194112   5336 6118388    0    0     0     0 8598  698 17  0 83  0  0
 8  0  11740 358191232   5336 6121048    0    0     0     1 8520  624 17  0 83  0  0
 9  0  11740 358191232   5336 6121048    0    0     0     1 8523  623 17  0 83  0  0
 8  0  11740 358187712   5336 6124348    0    0     0     1 8520  622 17  0 83  0  0
 9  0  11740 358187712   5336 6124348    0    0     0     1 8529  633 17  0 83  0  0
 8  0  11740 358186752   5336 6125540    0    0     0     0 8587  669 17  0 83  0  0
 9  0  11740 358186240   5336 6126044    0    0     0     0 8595  669 17  0 83  0  0
 8  0  11740 358184544   5336 6127668    0    0     0     8 8493  617 17  0 83  0  0
10  0  11740 358184544   5336 6127668    0    0     0     8 8494  607 17  0 83  0  0
 8  0  11740 358184640   5336 6127668    0    0     0     0 8537  605 17  0 83  0  0
 8  0  11740 358184640   5336 6127668    0    0     0     0 8533  604 17  0 83  0  0
 8  0  11740 358184736   5336 6127668    0    0     0     0 8599  657 17  0 83  0  0
 8  0  11740 358184736   5336 6127668    0    0     0     0 8599  657 17  0 83  0  0
 8  0  11740 358184736   5336 6127668    0    0     0     4 8517  603 17  0 83  0  0
 8  0  11740 358184736   5336 6127668    0    0     0     4 8517  603 17  0 83  0  0
 8  0  11740 351147264   5336 6127668    0    0     0     1 8536  595 16  1 83  0  0
 8  0  11740 351147264   5336 6127664    0    0     0     1 8537  598 16  1 83  0  0
