CPU_MEM_TOTAL: 394153276
CPUS_ON_NODE: 48
CPUS_ON_NODE: 48
REQUESTED_CPUS: 8
REQUESTED_CPUS: 8
REQUESTED_NODES 1
REQUESTED_NODES 1
NODE_NAME: c304
NODE_NAME: c304
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 9  0 331260 291190176   5248 15389392    0    0     0     0 13189  913 25  0 75  0  0
 9  0 331260 291190176   5248 15389392    0    0     0     0 13176  912 25  0 75  0  0
12  0 331260 291151616   5248 15425320    0    0     0     0 13017  805 25  0 75  0  0
12  0 331260 291151616   5248 15425320    0    0     0     0 13012  805 25  0 75  0  0
12  0 331260 291151584   5248 15425192    0    0     0     1 13038  570 25  0 75  0  0
13  0 331260 291151584   5248 15425192    0    0     0     1 13038  570 25  0 75  0  0
12  0 331260 291152000   5248 15425196    0    0     0     1 13467 2358 25  0 75  0  0
12  0 331260 291152000   5248 15425196    0    0     0     1 13468 2361 25  0 75  0  0
13  0 331260 291151776   5248 15425196    0    0     0     0 14278 8183 25  0 75  0  0
12  0 331260 291151776   5248 15425196    0    0     0     0 14278 8182 25  0 75  0  0
12  0 331260 291151104   5248 15424992    0    0     0     6 13164 1512 24  1 75  0  0
12  0 331260 291151104   5248 15424992    0    0     0     6 13163 1510 24  1 75  0  0
12  0 331260 291151296   5248 15424864    0    0     0     0 13180 1033 25  0 75  0  0
12  0 331260 291151296   5248 15424864    0    0     0     0 13180 1033 25  0 75  0  0
12  0 331260 291151072   5248 15424736    0    0     0     0 13279 1532 25  0 75  0  0
12  0 331260 291151072   5248 15424736    0    0     0     0 13280 1536 25  0 75  0  0
12  0 331260 284113600   5248 15424736    0    0     0     4 13943 7348 24  1 75  0  0
12  0 331260 284113600   5248 15424736    0    0     0     4 13942 7344 24  1 75  0  0
13  0 331260 291116192   5248 15457360    0    0     0     0 13394 3139 25  0 75  0  0
12  0 331260 291116192   5248 15457360    0    0     0     0 13395 3140 25  0 75  0  0
12  0 331260 291116096   5248 15457232    0    0     0     0 13000  678 25  0 75  0  0
12  0 331260 291116096   5248 15457232    0    0     0     0 13000  678 25  0 75  0  0
12  0 331260 291115680   5248 15457104    0    0     0     5 12703  893 25  0 75  0  0
12  0 331260 291115680   5248 15457104    0    0     0     5 12706  900 25  0 75  0  0
13  0 331260 291112576   5248 15460416    0    0     0     2 13709 6815 24  1 75  0  0
12  0 331260 291112576   5248 15460416    0    0     0     2 13717 6816 24  1 75  0  0
12  0 331260 291109472   5248 15463592    0    0     0     2 13007 3485 25  0 75  0  0
12  0 331260 291109472   5248 15463592    0    0     0     2 13014 3477 25  0 75  0  0
12  0 331260 291105856   5248 15466772    0    0     0     1 12594  700 25  0 75  0  0
12  0 331260 291105856   5248 15466772    0    0     0     1 12598  701 25  0 75  0  0
12  0 331260 291102432   5248 15470084    0    0     0     0 13013  972 25  0 75  0  0
12  0 331260 291102432   5248 15470084    0    0     0     0 13012  971 25  0 75  0  0
12  0 331260 291098752   5248 15473424    0    0     0     0 13581 4943 25  0 75  0  0
12  0 331260 291098752   5248 15473424    0    0     0     0 13592 4945 25  0 75  0  0
13  0 331260 291095392   5248 15476660    0    0     0    13 13595 5754 25  0 75  0  0
13  0 331260 291095392   5248 15476660    0    0     0    13 13602 5753 25  0 75  0  0
12  0 331260 291054848   5248 15512484    0    0     0     0 13588 2772 25  0 75  0  0
12  0 331260 291054848   5248 15512484    0    0     0     0 13601 2773 25  0 75  0  0
12  0 331260 291051456   5248 15515792    0    0     0     0 13069  835 25  0 75  0  0
12  0 331260 291051456   5248 15515792    0    0     0     0 13076  835 25  0 75  0  0
12  0 331260 291047872   5248 15519096    0    0     0     1 13327 2324 25  0 75  0  0
12  0 331260 291047872   5248 15519096    0    0     0     1 13339 2351 25  0 75  0  0
13  0 331260 291044768   5248 15522384    0    0     0     2 13638 4754 25  0 75  0  0
13  0 331260 291044768   5248 15522384    0    0     0     2 13645 4729 25  0 75  0  0
12  0 331260 291044992   5248 15522296    0    0     0     0 13075  736 25  0 75  0  0
12  0 331260 291044992   5248 15522296    0    0     0     0 13082  735 25  0 75  0  0
12  0 331260 291044992   5248 15522168    0    0     0     7 13046  636 25  0 75  0  0
12  0 331260 291044992   5248 15522168    0    0     0     7 13055  637 25  0 75  0  0
12  0 331260 291045024   5248 15522084    0    0     0     0 13557 2802 25  0 75  0  0
12  0 331260 291045024   5248 15522084    0    0     0     0 13606 2843 25  0 75  0  0
13  0 331260 291042464   5248 15521776    0    0     0     0 14031 7000 24  1 75  0  0
13  0 331260 291042464   5248 15521776    0    0     0     0 13984 6962 24  1 75  0  0
12  0 331260 291009792   5248 15554292    0    0     0     1 13108  802 25  0 75  0  0
12  0 331260 291009792   5248 15554292    0    0     0     1 13106  797 25  0 75  0  0
12  0 331260 291010144   5248 15554128    0    0     0     0 13363  690 25  0 75  0  0
12  0 331260 291010144   5248 15554128    0    0     0     0 13358  690 25  0 75  0  0
11  0 331260 281337376   5248 15554000    0    0     0     0 13773 2301 24  1 75  0  0
12  0 331260 281336352   5248 15554000    0    0     0     0 13778 2319 24  1 75  0  0
13  0 331260 291009888   5248 15554104    0    0     0    10 13462 3475 25  0 75  0  0
13  0 331260 291009888   5248 15554104    0    0     0    10 13460 3461 25  0 75  0  0
12  0 331260 291010048   5248 15553860    0    0     0     1 12901  877 25  0 75  0  0
12  0 331260 291010048   5248 15553860    0    0     0     1 12898  875 25  0 75  0  0
12  0 331260 291009568   5248 15553860    0    0     0     0 12733  770 25  0 75  0  0
13  0 331260 291009568   5248 15553860    0    0     0     0 12736  770 25  0 75  0  0
12  0 331260 291006432   5248 15556916    0    0     0     1 13037 2592 24  1 75  0  0
12  0 331260 291006432   5248 15556916    0    0     0     1 13032 2615 24  1 75  0  0
13  0 331260 291002944   5248 15560320    0    0     0     0 13284 4483 25  0 75  0  0
13  0 331260 291002944   5248 15560320    0    0     0     0 13271 4463 25  0 75  0  0
12  0 331260 290964224   5248 15596176    0    0     0     0 13108  964 25  0 75  0  0
12  0 331260 290964224   5248 15596176    0    0     0     0 13106  965 25  0 75  0  0
12  0 331260 290960768   5248 15599488    0    0     0     0 13074  822 25  0 75  0  0
12  0 331260 290960768   5248 15599488    0    0     0    10 13074  820 25  0 75  0  0
12  0 331260 290956800   5248 15602536    0    0     0    10 13594 3540 25  0 75  0  0
12  0 331260 290956800   5248 15602536    0    0     0     0 13594 3554 25  0 75  0  0
14  0 331260 290953408   5248 15605820    0    0     0     0 13939 7066 25  0 75  0  0
13  0 331260 290953408   5248 15605820    0    0     0     0 13938 7052 25  0 75  0  0
13  0 331260 290950048   5248 15608984    0    0     0     0 13102  674 25  0 75  0  0
12  0 331260 290950048   5248 15608984    0    0     0     0 13101  672 25  0 75  0  0
12  0 331260 290947072   5248 15612224    0    0     0     2 13158  917 25  0 75  0  0
12  0 331260 290947072   5248 15612224    0    0     0     2 13155  916 25  0 75  0  0
12  0 331260 290943424   5248 15615512    0    0     0     0 13522 3561 25  0 75  0  0
12  0 331260 290943424   5248 15615512    0    0     0     0 13569 3608 25  0 75  0  0
13  0 331260 290940032   5248 15618888    0    0     0     0 14305 8880 25  0 75  0  0
13  0 331260 290940032   5248 15618888    0    0     0     0 14260 8836 25  0 75  0  0
13  0 331260 290922432   5248 15635156    0    0     0     5 13249 1008 25  0 75  0  0
12  0 331260 290922432   5248 15635156    0    0     0     5 13257 1007 25  0 75  0  0
12  0 331260 290922304   5248 15635028    0    0     0     0 13056  707 25  0 75  0  0
12  0 331260 290922304   5248 15635028    0    0     0     0 13065  716 25  0 75  0  0
12  0 331260 290922432   5248 15634772    0    0     0     0 13169 1849 25  0 75  0  0
13  0 331260 290922432   5248 15634772    0    0     0     0 13179 1863 25  0 75  0  0
13  0 331260 283885024   5248 15634980    0    0     0     6 13509 4106 24  1 75  0  0
14  0 331260 283885024   5248 15634980    0    0     0     6 13515 4087 24  1 75  0  0
12  0 331260 290904544   5248 15651004    0    0     0     0 13636  718 25  0 75  0  0
12  0 331260 290904544   5248 15651004    0    0     0     0 13674  715 25  0 75  0  0
12  0 331260 290903520   5248 15651008    0    0     0     0 13086  752 25  0 75  0  0
12  0 331260 290903520   5248 15651008    0    0     0     0 13048  752 25  0 75  0  0
12  0 331260 290903456   5248 15650888    0    0     0     8 13759 4160 25  0 75  0  0
12  0 331260 290903456   5248 15650888    0    0     0     8 13770 4219 25  0 75  0  0
13  0 331260 290903040   5248 15650888    0    0     0     0 13510 6737 24  1 75  0  0
13  0 331260 290903040   5248 15650888    0    0     0     0 13499 6681 24  1 75  0  0
12  0 331260 290903296   5248 15650596    0    0     0     0 12691  894 25  0 75  0  0
13  0 331260 290903296   5248 15650596    0    0     0     0 12682  891 25  0 75  0  0
12  0 331260 290904000   5248 15650468    0    0     0     4 12676  746 25  0 75  0  0
12  0 331260 290904000   5248 15650468    0    0     0     4 12667  746 25  0 75  0  0
11  0 331260 283866528   5248 15650472    0    0     0     0 13337 3182 24  1 75  0  0
12  0 331260 283866528   5248 15650472    0    0     0     0 13333 3227 24  1 75  0  0
12  0 331260 290900096   5248 15653776    0    0     0     0 14078 8544 25  0 75  0  0
12  0 331260 290900096   5248 15653776    0    0     0     0 14066 8560 25  0 75  0  0
12  0 331260 290861952   5248 15689596    0    0     0    10 13246 1666 25  0 75  0  0
12  0 331260 290861952   5248 15689596    0    0     0    10 13231 1605 25  0 75  0  0
12  0 331260 290858208   5248 15692908    0    0     0     0 12986  829 25  0 75  0  0
12  0 331260 290858208   5248 15692908    0    0     0     0 12986  833 25  0 75  0  0
12  0 331260 290854624   5248 15696088    0    0     0     0 13150 1538 25  0 75  0  0
12  0 331260 290854624   5248 15696088    0    0     0     0 13153 1544 25  0 75  0  0
12  0 331260 290851104   5248 15699396    0    0     0     8 13818 5350 25  0 75  0  0
12  0 331260 290851104   5248 15699396    0    0     0     8 13820 5372 25  0 75  0  0
12  0 331260 290847520   5248 15702644    0    0     0     0 13075 1370 25  0 75  0  0
12  0 331260 290847520   5248 15702644    0    0     0     0 13070 1337 25  0 75  0  0
12  0 331260 290847904   5248 15702300    0    0     0     0 13031  800 25  0 75  0  0
12  0 331260 290847904   5248 15702300    0    0     0     0 13032  801 25  0 75  0  0
12  0 331260 290846464   5248 15703332    0    0     0     1 13122 1073 25  0 75  0  0
12  0 331260 290846464   5248 15703332    0    0     0     1 13122 1072 25  0 75  0  0
12  0 331260 290843136   5248 15706640    0    0     0     0 13058  675 25  0 75  0  0
12  0 331260 290843136   5248 15706640    0    0     0     0 13059  675 25  0 75  0  0
12  0 331260 290804672   5248 15742692    0    0     0     0 13149  986 25  0 75  0  0
12  0 331260 290804672   5248 15742692    0    0     0     0 13157  986 25  0 75  0  0
12  0 331260 290803776   5248 15742564    0    0     0     6 13275  855 25  0 75  0  0
12  0 331260 290803776   5248 15742564    0    0     0     6 13285  857 25  0 75  0  0
13  0 331260 290804480   5248 15742560    0    0     0     0 13310 1746 25  0 75  0  0
12  0 331260 290804480   5248 15742560    0    0     0     0 13323 1778 25  0 75  0  0
12  0 331260 290804512   5248 15742560    0    0     0     0 13859 6534 25  0 75  0  0
12  0 331260 290804512   5248 15742560    0    0     0     0 13875 6588 25  0 75  0  0
12  0 331260 290895360   5248 15780380    0    0     0     6 13450 2576 24  1 75  0  0
12  0 331260 290895360   5248 15780380    0    0     0     6 13436 2488 24  1 75  0  0
12  0 331260 290895680   5248 15780380    0    0     0     0 13096  709 25  0 75  0  0
12  0 331260 290895680   5248 15780380    0    0     0     0 13099  710 25  0 75  0  0
12  0 331260 290855936   5248 15780384    0    0     0     0 13291 1478 25  0 75  0  0
12  0 331260 290855936   5248 15780384    0    0     0     0 13331 1498 25  0 75  0  0
12  0 331260 290855584   5248 15780384    0    0     0     6 13583 5097 24  1 75  0  0
12  0 331260 290855584   5248 15780384    0    0     0     6 13554 5129 24  1 75  0  0
13  0 331260 290855072   5248 15875308    0    0     0     0 13040 2749 25  0 75  0  0
12  0 331260 290855072   5248 15875308    0    0     0     0 13027 2696 25  0 75  0  0
12  0 331260 290855104   5248 15875312    0    0     0     0 12724  759 25  0 75  0  0
12  0 331260 290855104   5248 15875312    0    0     0     0 12720  760 25  0 75  0  0
12  0 331260 283755744   5248 15875312    0    0     0     6 13081 1890 24  1 75  0  0
12  0 331260 283755744   5248 15875312    0    0     0     6 13075 1909 24  1 75  0  0
12  0 331260 290787744   5248 15878628    0    0     0     2 14042 6618 25  0 75  0  0
12  0 331260 290787744   5248 15878628    0    0     0     2 14031 6626 25  0 75  0  0
12  0 331260 290786304   5248 15914864    0    0     0     0 13336 2470 25  0 75  0  0
12  0 331260 290786304   5248 15914864    0    0     0     0 13323 2442 25  0 75  0  0
12  0 331260 290782752   5248 15918212    0    0     0     8 13182  842 25  0 75  0  0
12  0 331260 290782752   5248 15918212    0    0     0     8 13175  843 25  0 75  0  0
12  0 331260 290762464   5248 15921524    0    0     0     0 13254 1220 25  0 75  0  0
12  0 331260 290762464   5248 15921524    0    0     0     0 13244 1224 25  0 75  0  0
13  0 331260 290759232   5248 15924788    0    0     0     2 14232 7663 25  0 75  0  0
13  0 331260 290759232   5248 15924788    0    0     0     2 14234 7669 25  0 75  0  0
12  0 331260 290702496   5248 15992292    0    0     0    27 13990 5565 25  0 75  0  0
12  0 331260 290702496   5248 15992292    0    0     0    27 13987 5553 25  0 75  0  0
12  0 331260 290699200   5248 15995500    0    0     0     0 13053  843 25  0 75  0  0
12  0 331260 290699200   5248 15995500    0    0     0     0 13054  844 25  0 75  0  0
12  0 331260 290695680   5248 15953896    0    0     0     0 13020 1011 25  0 75  0  0
12  0 331260 290695680   5248 15953896    0    0     0     0 13019 1011 25  0 75  0  0
12  0 331260 290692608   5248 15957208    0    0     0    39 13897 5883 25  0 75  0  0
12  0 331260 290692608   5248 15957208    0    0     0    39 13900 5896 25  0 75  0  0
13  0 331260 290733440   5248 15961444    0    0     0     0 13371 3410 25  0 75  0  0
12  0 331260 290733440   5248 15961444    0    0     0     0 13380 3397 25  0 75  0  0
12  0 331260 290733568   5248 15961448    0    0     0     0 12963  714 25  0 75  0  0
12  0 331260 290733568   5248 15961448    0    0     0     0 12972  715 25  0 75  0  0
12  0 331260 290711616   5248 15961456    0    0     0     5 13273 1012 25  0 75  0  0
12  0 331260 290711616   5248 15961456    0    0     0     5 13287 1031 25  0 75  0  0
12  0 331260 290711296   5248 15961460    0    0     0     0 14092 3480 25  0 75  0  0
12  0 331260 290711296   5248 15961460    0    0     0     0 14100 3486 25  0 75  0  0
12  0 331260 290671488   5248 16021452    0    0     0     0 13464 2177 24  1 75  0  0
13  0 331260 290671488   5248 16021452    0    0     0     0 13459 2153 24  1 75  0  0
12  0 331260 290671776   5248 16021452    0    0     0     6 12618  708 25  0 75  0  0
12  0 331260 290671776   5248 16021452    0    0     0     6 12618  708 25  0 75  0  0
12  0 331260 290654784   5248 15999308    0    0     0     0 12753  939 25  0 75  0  0
12  0 331260 290654784   5248 15999308    0    0     0     0 12755  948 25  0 75  0  0
12  0 331260 283617760   5248 15999308    0    0     0     0 13414 5580 24  1 75  0  0
12  0 331260 283617760   5248 15999308    0    0     0     0 13409 5620 24  1 75  0  0
12  0 331260 290693152   5248 15999796    0    0     0     5 13330 4620 25  0 75  0  0
12  0 331260 290693152   5248 15999796    0    0     0     5 13316 4570 25  0 75  0  0
12  0 331260 290692736   5248 15999796    0    0     0     0 12981  786 25  0 75  0  0
12  0 331260 290692736   5248 15999796    0    0     0     0 12973  789 25  0 75  0  0
12  0 331260 290670176   5248 15999796    0    0     0     0 13074  842 25  0 75  0  0
12  0 331260 290669888   5248 15999796    0    0     0     0 13066  839 25  0 75  0  0
12  0 331260 290661504   5248 16003120    0    0     0     7 13988 6170 24  1 75  0  0
12  0 331260 290661504   5248 16003120    0    0     0     7 13979 6189 24  1 75  0  0
12  0 331260 290635744   5248 16053672    0    0     0     0 13745 5959 25  0 75  0  0
12  0 331260 290635744   5248 16053672    0    0     0     0 13744 5940 25  0 75  0  0
12  0 331260 290632512   5248 16057016    0    0     0     0 12994  714 25  0 75  0  0
12  0 331260 290632512   5248 16057016    0    0     0     0 12994  714 25  0 75  0  0
12  0 331260 290605632   5248 16058828    0    0     0     1 13153 1118 25  0 75  0  0
13  0 331260 290605632   5248 16058828    0    0     0     1 13154 1119 25  0 75  0  0
12  0 331260 290601792   5248 16050220    0    0     0     0 13522 3998 25  0 75  0  0
12  0 331260 290601792   5248 16050220    0    0     0     0 13526 4011 25  0 75  0  0
13  0 331260 290629760   5248 16059500    0    0     0     0 13633 5254 25  0 75  0  0
13  0 331260 290629760   5248 16059500    0    0     0     0 13631 5241 25  0 75  0  0
12  0 331260 290626560   5248 16063072    0    0     0     6 13036  759 25  0 75  0  0
12  0 331260 290626560   5248 16063072    0    0     0     6 13036  758 25  0 75  0  0
12  0 331260 290605984   5248 16066396    0    0     0     0 13093  890 25  0 75  0  0
12  0 331260 290605664   5248 16066396    0    0     0     0 13093  891 25  0 75  0  0
12  0 331260 290588224   5248 16061400    0    0     0     0 13646 4538 25  0 75  0  0
12  0 331260 290588224   5248 16061400    0    0     0     0 13645 4543 25  0 75  0  0
13  0 331260 290584544   5248 16065356    0    0     0     6 13637 5333 25  0 75  0  0
13  0 331260 290584544   5248 16065356    0    0     0     6 13637 5328 25  0 75  0  0
13  0 331260 290617792   5248 16070860    0    0     0     0 13523  648 25  0 75  0  0
12  0 331260 290617792   5248 16070860    0    0     0     0 13523  649 25  0 75  0  0
12  0 331260 290617280   5248 16070860    0    0     0     0 13059  812 25  0 75  0  0
12  0 331260 290617280   5248 16070860    0    0     0     0 13059  813 25  0 75  0  0
12  0 331260 290587360   5248 16070860    0    0     0     6 13518 3402 25  0 75  0  0
12  0 331260 290587360   5248 16070860    0    0     0     6 13510 3405 25  0 75  0  0
13  0 331260 283546656   5248 16073668    0    0     0     0 13320 5329 24  1 75  0  0
13  0 331260 283546656   5248 16073668    0    0     0     0 13312 5324 24  1 75  0  0
12  0 331260 290548192   5248 16106716    0    0     0     0 12655  804 25  0 75  0  0
12  0 331260 290548192   5248 16106716    0    0     0     0 12645  803 25  0 75  0  0
13  0 331260 290547520   5248 16106716    0    0     0     9 13192 2766 25  0 75  0  0
13  0 331260 290547520   5248 16106716    0    0     0     9 13178 2764 25  0 75  0  0
12  0 331260 290547680   5248 16106460    0    0     0     0 13204 3364 25  0 75  0  0
12  0 331260 290547680   5248 16106460    0    0     0     0 13209 3365 25  0 75  0  0
16  0 331260 290545152   5248 16136932    0    0     0     0 14009 7757 24  1 75  0  0
13  0 331260 290544992   5248 16137252    0    0     0     0 14009 7757 24  1 75  0  0
12  0 331260 290545248   5248 16137588    0    0     0     7 13114  853 25  0 75  0  0
12  0 331260 290545248   5248 16137588    0    0     0     7 13161  852 25  0 75  0  0
12  0 331260 290545312   5248 16137460    0    0     0     0 13034  834 25  0 75  0  0
12  0 331260 290545312   5248 16137460    0    0     0     0 13004  835 25  0 75  0  0
12  0 331260 290545184   5248 16101888    0    0     0     0 13340 2426 24  1 75  0  0
13  0 331260 290545184   5248 16101888    0    0     0     0 13348 2441 24  1 75  0  0
13  0 331260 290541344   5248 16105200    0    0     0     2 13789 6088 25  0 75  0  0
13  0 331260 290541344   5248 16105200    0    0     0     2 13786 6073 25  0 75  0  0
12  0 331260 290529312   5248 16152148    0    0     0     0 13065  934 25  0 75  0  0
12  0 331260 290528800   5248 16152148    0    0     0     0 13065  933 25  0 75  0  0
12  0 331260 290526400   5248 16154828    0    0     0     0 12998  795 25  0 75  0  0
12  0 331260 290526400   5248 16154828    0    0     0     0 12999  801 25  0 75  0  0
12  0 331260 290496608   5248 16157812    0    0     0     9 13387 2112 25  0 75  0  0
12  0 331260 290496608   5248 16157812    0    0     0     9 13389 2118 25  0 75  0  0
12  0 331260 290499968   5248 16161156    0    0     0     0 13667 6035 25  0 75  0  0
12  0 331260 290499968   5248 16161156    0    0     0     0 13665 6035 25  0 75  0  0
12  0 331260 290486848   5248 16196440    0    0     0     0 13038 1194 25  0 75  0  0
12  0 331260 290486848   5248 16196440    0    0     0     0 13047 1184 25  0 75  0  0
12  0 331260 290482688   5248 16199640    0    0     0     2 13112 1005 25  0 75  0  0
12  0 331260 290482688   5248 16199640    0    0     0     2 13122 1007 25  0 75  0  0
12  0 331260 290482656   5248 16166720    0    0     0     0 13161 1499 25  0 75  0  0
12  0 331260 290482656   5248 16166720    0    0     0     0 13168 1526 25  0 75  0  0
12  0 331260 290479168   5248 16170028    0    0     0     0 14180 5837 25  0 75  0  0
12  0 331260 290479168   5248 16170028    0    0     0     0 14173 5818 25  0 75  0  0
13  0 331260 290460960   5248 16220272    0    0     0     6 13509 2496 25  0 75  0  0
15  0 331260 290460960   5248 16220272    0    0     0     6 13508 2488 25  0 75  0  0
12  0 331260 290460864   5248 16220272    0    0     0     0 12816  605 25  0 75  0  0
12  0 331260 290460864   5248 16220272    0    0     0     0 12816  604 25  0 75  0  0
12  0 331260 290440352   5248 16216432    0    0     0     0 12748 1006 25  0 75  0  0
12  0 331260 290440352   5248 16216432    0    0     0     0 12745 1016 25  0 75  0  0
12  0 331260 280768544   5248 16216432    0    0     0     4 13789 7537 24  1 75  0  0
12  0 331260 280767520   5248 16216432    0    0     0     4 13781 7552 24  1 75  0  0
12  0 331260 290437504   5248 16241408    0    0     0     0 13018 3604 25  0 75  0  0
12  0 331260 290437504   5248 16241408    0    0     0     0 13007 3577 25  0 75  0  0
12  0 331260 290437536   5248 16241280    0    0     0     0 12887  673 25  0 75  0  0
12  0 331260 290437536   5248 16241280    0    0     0     0 12878  673 25  0 75  0  0
12  0 331260 290438624   5248 16225928    0    0     0     7 13194 1139 25  0 75  0  0
12  0 331260 290438624   5248 16225928    0    0     0     7 13186 1138 25  0 75  0  0
12  0 331260 290438560   5248 16225932    0    0     0     0 13625 4343 24  1 75  0  0
13  0 331260 290438560   5248 16225932    0    0     0     0 13625 4343 24  1 75  0  0
12  0 331260 290413504   5248 16263468    0    0     0     0 13272 2351 25  0 75  0  0
13  0 331260 290413504   5248 16263468    0    0     0     0 13274 2352 25  0 75  0  0
13  0 331260 290412960   5248 16263468    0    0     0     1 13080  961 25  0 75  0  0
12  0 331260 290412960   5248 16263468    0    0     0     1 13088  961 25  0 75  0  0
12  0 331260 283368032   5248 16233780    0    0     0     2 13174  993 24  1 75  0  0
12  0 331260 283368032   5248 16233780    0    0     0     2 13186 1002 24  1 75  0  0
12  0 331260 290401664   5248 16237116    0    0     0     0 13792 5368 25  0 75  0  0
12  0 331260 290401664   5248 16237116    0    0     0     0 13799 5360 25  0 75  0  0
12  0 331260 290421344   5248 16255264    0    0     0     6 13698 4357 25  0 75  0  0
12  0 331260 290421344   5248 16255264    0    0     0     6 13706 4357 25  0 75  0  0
12  0 331260 290417888   5248 16258604    0    0     0     0 13061  748 25  0 75  0  0
12  0 331260 290417888   5248 16258604    0    0     0     0 13068  748 25  0 75  0  0
12  0 331260 290389696   5248 16261416    0    0     0     0 13067  874 25  0 75  0  0
12  0 331260 290389696   5248 16260916    0    0     0     0 13069  881 25  0 75  0  0
12  0 331260 290386016   5248 16258224    0    0     0    10 14650 8812 25  0 75  0  0
12  0 331260 290386016   5248 16258224    0    0     0    10 14695 8854 25  0 75  0  0
12  0 331260 290345280   5248 16325916    0    0     0     0 13810 5997 25  0 75  0  0
12  0 331260 290345312   5248 16325916    0    0     0     0 13764 5948 25  0 75  0  0
12  0 331260 290341760   5248 16329260    0    0     0     0 12932  738 25  0 75  0  0
12  0 331260 290341760   5248 16329260    0    0     0     0 12932  740 25  0 75  0  0
12  0 331260 290339296   5248 16315340    0    0     0    22 13024 1015 25  0 75  0  0
