CPU_MEM_TOTAL: 394153280
CPUS_ON_NODE: 48
CPUS_ON_NODE: 48
REQUESTED_CPUS: 1
REQUESTED_CPUS: 1
REQUESTED_NODES 1
REQUESTED_NODES 1
NODE_NAME: c301
NODE_NAME: c301
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0   7160 377250624   5248 5952172    0    0     0     0 1221  449  2  0 98  0  0
 1  0   7160 377250624   5248 5952172    0    0     0     0 1221  449  2  0 98  0  0
 2  0   7160 377247936   5248 5955408    0    0     0     1 1281  486  2  0 98  0  0
 1  0   7160 377247936   5248 5955408    0    0     0     1 1281  486  2  0 98  0  0
 2  0   7160 377247648   5248 5955596    0    0     0     2 1248  426  2  0 98  0  0
 1  0   7160 377247648   5248 5955596    0    0     0     2 1248  426  2  0 98  0  0
 2  0   7160 377243968   5248 5959012    0    0     0     0 1235  442  2  0 98  0  0
 1  0   7160 377243968   5248 5959012    0    0     0     0 1235  442  2  0 98  0  0
 2  0   7160 377242368   5248 5959012    0    0     0    12 2140 3307  2  0 98  0  0
 1  0   7160 377242368   5248 5959012    0    0     0    12 2140 3307  2  0 98  0  0
 2  0   7160 377238816   5248 5962472    0    0     0     0 1260  511  2  0 98  0  0
 1  0   7160 377238816   5248 5962472    0    0     0     0 1260  511  2  0 98  0  0
 3  0   7160 377235232   5248 5965884    0    0     0     0 1256  471  2  0 98  0  0
 2  0   7160 377235232   5248 5965884    0    0     0     0 1256  471  2  0 98  0  0
 2  0   7160 377231456   5248 5969300    0    0     0     9 1324  542  2  0 98  0  0
 1  0   7160 377231456   5248 5969300    0    0     0     9 1324  542  2  0 98  0  0
 2  0   7160 377227840   5248 5972724    0    0     0     1 1248  486  2  0 98  0  0
 1  0   7160 377227840   5248 5972724    0    0     0     1 1248  486  2  0 98  0  0
 2  0   7160 377224288   5248 5976136    0    0     0     0 1250  486  2  0 98  0  0
 1  0   7160 377224288   5248 5976136    0    0     0     0 1250  486  2  0 98  0  0
 2  0   7160 377220832   5248 5979548    0    0     0     9 1422  810  2  0 98  0  0
 1  0   7160 377220832   5248 5979548    0    0     0     9 1422  810  2  0 98  0  0
 2  0   7160 377217248   5248 5982960    0    0     0     0 1245  483  2  0 98  0  0
 1  0   7160 377217248   5248 5982960    0    0     0     0 1245  483  2  0 98  0  0
 1  0   7160 377216320   5248 5983976    0    0     0     0 1244  447  2  0 98  0  0
 0  0   7160 377216320   5248 5983976    0    0     0     0 1244  447  2  0 98  0  0
 2  0   7160 377213696   5248 5986404    0    0     0     4 1276  504  2  0 98  0  0
 1  0   7160 377213696   5248 5986404    0    0     0     4 1275  504  2  0 98  0  0
 2  0   7160 377209984   5248 5989852    0    0     0     0 1263  532  2  0 98  0  0
 1  0   7160 377209984   5248 5989852    0    0     0     0 1263  532  2  0 98  0  0
 2  0   7160 377206400   5248 5993240    0    0     0     0 1236  477  2  0 98  0  0
 1  0   7160 377206400   5248 5993240    0    0     0     0 1236  477  2  0 98  0  0
 2  0   7160 377206432   5248 5993240    0    0     0     7 1404  791  2  0 98  0  0
 1  0   7160 377206432   5248 5993240    0    0     0     7 1404  791  2  0 98  0  0
 2  0   7160 377202784   5248 5996648    0    0     0     1 1219  419  2  0 98  0  0
 1  0   7160 377202784   5248 5996648    0    0     0     1 1219  419  2  0 98  0  0
 2  0   7160 377199168   5248 6000064    0    0     0     0 1213  448  2  0 98  0  0
 1  0   7160 377199168   5248 6000064    0    0     0     0 1213  448  2  0 98  0  0
 2  0   7160 377195520   5248 6003484    0    0     0     1 1271  482  2  0 98  0  0
 1  0   7160 377195520   5248 6003484    0    0     0     1 1271  482  2  0 98  0  0
 2  0   7160 377191872   5248 6006896    0    0     0     0 1220  429  2  0 98  0  0
 1  0   7160 377191872   5248 6006896    0    0     0     0 1220  429  2  0 98  0  0
 2  0   7160 377188224   5248 6010344    0    0     0     0 1217  439  2  0 98  0  0
 1  0   7160 377188224   5248 6010344    0    0     0     0 1217  439  2  0 98  0  0
