CPU_MEM_TOTAL: 394153288
CPUS_ON_NODE: 48
CPUS_ON_NODE: 48
REQUESTED_CPUS: 8
REQUESTED_CPUS: 8
REQUESTED_NODES 1
REQUESTED_NODES 1
NODE_NAME: c013
NODE_NAME: c013
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 8  0  40292 355557824   5240 7898364    0    0     0     0 8709  581 17  0 83  0  0
 8  0  40292 355557824   5240 7898364    0    0     0     0 8709  582 17  0 83  0  0
 8  0  40292 355557568   5240 7898368    0    0     0     3 8813  669 17  0 83  0  0
 8  0  40292 355557568   5240 7898368    0    0     0     3 8813  669 17  0 83  0  0
 8  0  40292 355557856   5240 7898368    0    0     0     1 8675  602 17  0 83  0  0
 8  0  40292 355557856   5240 7898368    0    0     0     1 8676  602 17  0 83  0  0
 9  0  40292 348520640   5240 7898368    0    0     0     0 8765  596 16  1 83  0  0
 8  0  40292 348520640   5240 7898368    0    0     0     0 8765  597 16  1 83  0  0
 8  0  40292 355552320   5240 7901744    0    0     0     5 9391 3315 16  1 83  0  0
 8  0  40292 355552320   5240 7901744    0    0     0     5 9389 3315 16  1 83  0  0
 8  0  40292 355549984   5240 7905144    0    0     0     0 8665  652 17  0 83  0  0
 8  0  40292 355549984   5240 7905144    0    0     0     0 8665  652 17  0 83  0  0
 8  0  40292 355546624   5240 7908516    0    0     0     0 8606  632 17  0 83  0  0
 8  0  40292 355546624   5240 7908516    0    0     0     0 8606  632 17  0 83  0  0
 8  0  40292 355543776   5240 7911880    0    0     0     1 8683  705 17  0 83  0  0
 8  0  40292 355543776   5240 7911880    0    0     0     1 8686  706 17  0 83  0  0
 8  0  40292 355540640   5240 7915236    0    0     0     0 8736  696 16  0 83  0  0
 8  0  40292 355540640   5240 7915236    0    0     0     0 8743  697 16  0 83  0  0
 8  0  40292 355537408   5240 7918608    0    0     0     0 8634  672 17  0 83  0  0
 8  0  40292 355537408   5240 7918608    0    0     0     0 8640  672 17  0 83  0  0
 8  0  40292 355534816   5240 7920828    0    0     0    14 8803  930 17  0 83  0  0
 8  0  40292 355534816   5240 7920828    0    0     0    14 8809  930 17  0 83  0  0
 8  0  40292 355495904   5240 7959324    0    0     2     8 12459 11052 17  0 83  0  0
 8  0  40292 355495904   5240 7959324    0    0     2     8 12463 11052 17  0 83  0  0
 8  0  40292 355492832   5240 7962688    0    0     0     0 8620  604 16  0 83  0  0
 8  0  40292 355492832   5240 7962688    0    0     0     0 8626  603 16  0 83  0  0
 8  0  40292 355490048   5240 7966084    0    0     0     2 8674  700 17  0 83  0  0
 8  0  40292 355490048   5240 7966084    0    0     0     2 8680  702 17  0 83  0  0
 8  0  40292 355486848   5240 7969452    0    0     0     0 8587  594 16  0 83  0  0
 8  0  40292 355486848   5240 7969452    0    0     0     0 8588  593 16  0 83  0  0
 8  0  40292 355486944   5240 7969460    0    0     0     0 8648  564 17  0 83  0  0
 8  0  40292 355486944   5240 7969460    0    0     0     0 8646  564 17  0 83  0  0
 8  0  40292 355487104   5240 7969460    0    0     0    26 8772  879 17  0 83  0  0
 8  0  40292 355500224   5240 7955852    0    0     0    26 8774  880 17  0 83  0  0
 8  0  40292 355501120   5240 7955380    0    0     0     0 8611  560 17  0 83  0  0
 8  0  40292 355501120   5240 7955380    0    0     0     0 8608  559 17  0 83  0  0
 8  0  40292 351391552   5240 7955380    0    0     0     0 8649  572 16  1 83  0  0
 8  0  40292 349830048   5240 7955380    0    0     0     0 8651  572 16  1 83  0  0
 8  0  40292 355500576   5240 7955384    0    0     0     1 8696  618 16  0 83  0  0
 8  0  40292 355500576   5240 7955384    0    0     0     1 8695  617 16  0 83  0  0
 8  0  40292 355500800   5240 7955384    0    0     0     1 8661  564 17  0 83  0  0
 8  0  40292 355500800   5240 7955384    0    0     0     1 8662  564 17  0 83  0  0
 8  0  40292 355500896   5240 7955384    0    0     0     0 8684  573 17  0 83  0  0
 8  0  40292 355500896   5240 7955384    0    0     0     0 8684  573 17  0 83  0  0
 8  0  40292 348469568   5240 7955384    0    0     0     6 8898  867 16  1 83  0  0
 9  0  40292 348464448   5240 7955384    0    0     0     6 8897  867 16  1 83  0  0
 8  0  40292 355499776   5240 7955384    0    0     0     0 8674  618 16  0 83  0  0
 8  0  40292 355499776   5240 7955384    0    0     0     0 8674  618 16  0 83  0  0
 8  0  40292 355499808   5240 7955384    0    0     0     0 8741  569 17  0 83  0  0
 8  0  40292 355499808   5240 7955384    0    0     0     0 8742  569 17  0 83  0  0
 8  0  40292 355500160   5240 7955384    0    0     0     4 8809  623 17  0 83  0  0
 8  0  40292 355500160   5240 7955384    0    0     0     4 8809  623 17  0 83  0  0
 8  0  40292 348465216   5240 7955384    0    0     0     2 8736  612 16  1 83  0  0
 8  0  40292 348465216   5240 7955384    0    0     0     2 8733  613 16  1 83  0  0
 8  0  40292 355497088   5240 7958752    0    0     0     0 8693  648 16  1 83  0  0
 9  0  40292 355496576   5240 7958752    0    0     0     0 8704  650 16  1 83  0  0
 8  0  40292 355493408   5240 7962120    0    0     0     6 8914 1000 17  0 83  0  0
 8  0  40292 355493408   5240 7962120    0    0     0     6 8898  996 17  0 83  0  0
 8  0  40292 355490208   5240 7965484    0    0     0     1 8685  658 17  0 83  0  0
 8  0  40292 355490208   5240 7965484    0    0     0     1 8683  657 17  0 83  0  0
 8  0  40292 355486784   5240 7968852    0    0     0     0 8655  651 16  0 83  0  0
 8  0  40292 355506464   5240 7949196    0    0     0     0 8659  654 16  0 83  0  0
 8  0  40292 355504992   5240 7951004    0    0     0     9 8818  720 17  0 83  0  0
 8  0  40292 355504480   5240 7951508    0    0     0     9 8815  718 17  0 83  0  0
 8  0  40292 355503968   5240 7952100    0    0     0     0 8752  627 17  0 83  0  0
 8  0  40292 355503968   5240 7952100    0    0     0     0 8755  627 17  0 83  0  0
 8  0  40292 355500640   5240 7955496    0    0     0     0 8762  664 17  0 83  0  0
 8  0  40292 355500640   5240 7955496    0    0     0     0 8768  665 17  0 83  0  0
 8  0  40292 355495776   5240 7958864    0    0     0     8 9456 3261 17  0 83  0  0
 8  0  40292 355495776   5240 7958864    0    0     0     8 9463 3261 17  0 83  0  0
 8  0  40292 355493408   5240 7962232    0    0     0     0 8745  628 17  0 83  0  0
 8  0  40292 355493408   5240 7962232    0    0     0     0 8752  628 17  0 83  0  0
 8  0  40292 355490240   5240 7965604    0    0     0     0 8733  622 16  0 83  0  0
 8  0  40292 355490240   5240 7965604    0    0     0     0 8738  623 16  0 83  0  0
 8  0  40292 355487136   5240 7968980    0    0     0     1 8838  687 17  0 83  0  0
 8  0  40292 355487136   5240 7968980    0    0     0     1 8845  687 17  0 83  0  0
 8  0  40292 355487232   5240 7968980    0    0     0     2 8710  585 17  0 83  0  0
 8  0  40292 355487232   5240 7968980    0    0     0     2 8715  586 17  0 83  0  0
 8  0  40292 355487232   5240 7968972    0    0     0     0 8720  553 17  0 83  0  0
 8  0  40292 355487232   5240 7968972    0    0     0     0 8724  553 17  0 83  0  0
 8  0  40292 355486720   5240 7968972    0    0     0     7 8844  896 17  0 83  0  0
 8  0  40292 355486720   5240 7968972    0    0     0     7 8851  896 17  0 83  0  0
 8  0  40292 355486720   5240 7968972    0    0     0     0 8706  572 17  0 83  0  0
 8  0  40292 355486720   5240 7968972    0    0     0     0 8711  573 17  0 83  0  0
 8  0  40292 355486208   5240 7968972    0    0     0     0 8761  601 16  1 83  0  0
 8  0  40292 355486208   5240 7968972    0    0     0     0 8767  600 16  1 83  0  0
 8  0  40292 355486304   5240 7968972    0    0     0     1 8778  634 17  0 83  0  0
 8  0  40292 355486304   5240 7968972    0    0     0     1 8778  633 17  0 83  0  0
 8  0  40292 355486432   5240 7968972    0    0     0     0 8740  582 17  0 83  0  0
 8  0  40292 355486432   5240 7968972    0    0     0     0 8737  582 17  0 83  0  0
 9  0  40292 355486464   5240 7968972    0    0     0     0 8773  608 17  0 83  0  0
 8  0  40292 355486464   5240 7968972    0    0     0     0 8772  608 17  0 83  0  0
 8  0  40292 355486432   5240 7968980    0    0     0    10 8908  884 16  1 83  0  0
 8  0  40292 355491968   5240 7963436    0    0     0    10 8913  887 16  1 83  0  0
 8  0  40292 355493376   5240 7962180    0    0     0     2 8676  552 17  0 83  0  0
 8  0  40292 355524864   5240 7932272    0    0     0     2 8685  556 17  0 83  0  0
 8  0  40292 355549056   5240 7906780    0    0     0     0 8828  617 17  0 83  0  0
 8  0  40292 355566816   5240 7890076    0    0     0     0 8818  615 17  0 83  0  0
 8  0  40292 355577056   5240 7880784    0    0     0     1 8721  601 17  0 83  0  0
 8  0  40292 355577056   5240 7880780    0    0     0     1 8723  603 17  0 83  0  0
 8  0  40292 355616512   5240 7842592    0    0     0     0 8726  645 15  1 83  0  0
 8  0  40292 355617024   5240 7841584    0    0     0     0 8723  639 15  1 83  0  0
 8  0  40292 355622720   5240 7837492    0    0     0     0 8717  624 16  0 83  0  0
 8  0  40292 355638048   5240 7823924    0    0     0     0 8732  634 16  0 83  0  0
 8  0  40292 355675840   5240 7788440    0    0     0    10 8847  899 17  0 83  0  0
 8  0  40292 355839744   5240 7632264    0    0     0    10 8852  903 17  0 83  0  0
 8  0  40292 356018976   5240 7460840    0    0     0     0 8730  642 17  0 83  0  0
 8  0  40292 356130400   5240 7355000    0    0     0     0 8721  630 17  0 83  0  0
 8  0  40292 356190848   5240 7299704    0    0     0     0 8721  616 17  0 83  0  0
 8  0  40292 356190848   5240 7299704    0    0     0     0 8722  613 17  0 83  0  0
 8  0  40292 356188256   5240 7302416    0    0     0     1 8803  696 17  0 83  0  0
 8  0  40292 356188256   5240 7302416    0    0     0     1 8810  700 17  0 83  0  0
 9  0  40292 356221184   5240 7272612    0    0     0     1 8719  632 17  0 83  0  0
 8  0  40292 356221184   5240 7272612    0    0     0     1 8726  629 17  0 83  0  0
 8  0  40292 356218048   5240 7275984    0    0     0     0 8752  622 16  0 83  0  0
 8  0  40292 356218048   5240 7275984    0    0     0     0 8757  622 16  0 83  0  0
 8  0  40292 356240192   5240 7256152    0    0     0     6 8926  973 17  0 83  0  0
 8  0  40292 356240192   5240 7256152    0    0     0     6 8925  973 17  0 83  0  0
 8  0  40292 356237184   5240 7259392    0    0     0     0 8734  665 16  0 83  0  0
 8  0  40292 356237184   5240 7259392    0    0     0     0 8736  666 16  0 83  0  0
 8  0  40292 356265440   5240 7234104    0    0     0     0 8757  671 17  0 83  0  0
 9  0  40292 356265440   5240 7234104    0    0     0     0 8760  671 17  0 83  0  0
 8  0  40292 356292128   5240 7210308    0    0     0     7 8728  648 17  0 83  0  0
 8  0  40292 356292128   5240 7210308    0    0     0     7 8720  647 17  0 83  0  0
 8  0  40292 356292288   5240 7210152    0    0     0     0 8521  586 17  0 83  0  0
 8  0  40292 356292288   5240 7210152    0    0     0     0 8521  589 17  0 83  0  0
 8  0  40292 356292480   5240 7210152    0    0     0     0 8545  618 17  0 83  0  0
 8  0  40292 356292480   5240 7210152    0    0     0     0 8545  616 17  0 83  0  0
 8  0  40292 356311968   5240 7190540    0    0     0     8 9275 3220 17  0 83  0  0
 8  0  40292 356311968   5240 7190540    0    0     0     8 9269 3219 17  0 83  0  0
 8  0  40292 356312544   5240 7190536    0    0     0     2 8526  575 16  1 83  0  0
 8  0  40292 356312544   5240 7190536    0    0     0     2 8529  575 16  1 83  0  0
 8  0  40292 356312832   5240 7190536    0    0     0     0 8520  546 17  0 83  0  0
 8  0  40292 356317376   5240 7186000    0    0     0     0 8522  548 17  0 83  0  0
 8  0  40292 356318304   5240 7185680    0    0     0     1 8566  581 17  0 83  0  0
 8  0  40292 356338976   5240 7166528    0    0     0     1 8566  580 17  0 83  0  0
 9  0  40292 356338720   5240 7166476    0    0     0     0 8545  568 17  0 83  0  0
 8  0  40292 356338720   5240 7166476    0    0     0     0 8542  566 17  0 83  0  0
 8  0  40292 356338784   5240 7166476    0    0     0     0 8498  551 16  1 83  0  0
 8  0  40292 356338784   5240 7166476    0    0     0     0 8497  551 16  1 83  0  0
 8  0  40292 356338304   5240 7166476    0    0     0    10 8682  848 17  0 83  0  0
 8  0  40292 356338336   5240 7166476    0    0     0    10 8689  849 17  0 83  0  0
 8  0  40292 356338496   5240 7166476    0    0     0     0 8516  555 17  0 83  0  0
 8  0  40292 356338496   5240 7166476    0    0     0     0 8519  554 17  0 83  0  0
 8  0  40292 356338688   5240 7166476    0    0     0     0 8594  541 17  0 83  0  0
 8  0  40292 356338176   5240 7166476    0    0     0     0 8644  543 17  0 83  0  0
 8  0  40292 356337856   5240 7167488    0    0     0     1 8675  650 15  1 83  0  0
 8  0  40292 356337312   5240 7168180    0    0     0     1 8645  658 15  1 83  0  0
 8  0  40292 356335904   5240 7169844    0    0     0     1 8561  596 17  0 83  0  0
 8  0  40292 356335904   5240 7169844    0    0     0     1 8563  588 17  0 83  0  0
 8  0  40292 356332512   5240 7173208    0    0     0     0 8690  611 17  0 83  0  0
10  0  40292 356332512   5240 7173208    0    0     0     0 8691  608 17  0 83  0  0
 8  0  40292 356349472   5240 7157744    0    0     0     6 8851  915 17  0 83  0  0
 8  0  40292 356349472   5240 7157744    0    0     0     6 8850  917 17  0 83  0  0
 8  0  40292 356346688   5240 7160812    0    0     0     0 8648  648 17  0 83  0  0
 8  0  40292 356346688   5240 7160812    0    0     0     0 8648  647 17  0 83  0  0
 8  0  40292 356343424   5240 7164184    0    0     0     0 8668  670 17  0 83  0  0
 8  0  40292 356343424   5240 7164184    0    0     0     0 8666  672 17  0 83  0  0
 8  0  40292 356340352   5240 7167548    0    0     0     1 8707  682 17  0 83  0  0
 8  0  40292 356340352   5240 7167548    0    0     0     1 8712  680 17  0 83  0  0
 8  0  40292 356337152   5240 7170944    0    0     0     0 8663  648 16  0 83  0  0
 8  0  40292 356337152   5240 7170944    0    0     0     0 8653  649 16  0 83  0  0
 8  0  40292 356333952   5240 7174240    0    0     0     0 8639  687 17  0 83  0  0
 8  0  40292 356333952   5240 7174240    0    0     0     0 8634  686 17  0 83  0  0
 8  0  40292 356332832   5240 7175344    0    0     0    10 8786  934 17  0 83  0  0
 8  0  40292 356332128   5240 7176040    0    0     0    10 8788  942 17  0 83  0  0
 8  0  40292 356330528   5240 7177704    0    0     0     2 8590  604 17  0 83  0  0
 8  0  40292 356330528   5240 7177704    0    0     0     2 8584  596 17  0 83  0  0
 8  0  40292 356327296   5240 7181068    0    0     0     0 8587  615 16  0 83  0  0
 9  0  40292 356327296   5240 7181068    0    0     0     0 8587  614 16  0 83  0  0
 8  0  40292 356326880   5240 7181068    0    0     0     1 8652  585 17  0 83  0  0
 8  0  40292 356326880   5240 7181068    0    0     0     1 8650  586 17  0 83  0  0
 8  0  40292 356327264   5240 7180796    0    0     0     1 8596  579 17  0 83  0  0
 8  0  40292 356327264   5240 7180796    0    0     0     1 8597  578 17  0 83  0  0
 8  0  40292 356327328   5240 7180796    0    0     0     0 8592  572 17  0 83  0  0
 8  0  40292 356327328   5240 7180796    0    0     0     0 8594  574 17  0 83  0  0
 8  0  40292 349289632   5240 7180796    0    0     0    10 8771  856 16  1 83  0  0
 8  0  40292 349289632   5240 7180796    0    0     0    10 8770  855 16  1 83  0  0
 8  0  40292 356326688   5240 7180796    0    0     0     0 8608  609 17  0 83  0  0
 8  0  40292 356326688   5240 7180796    0    0     0     0 8609  608 17  0 83  0  0
 9  0  40292 356326720   5240 7180796    0    0     0     0 8598  573 17  0 83  0  0
 8  0  40292 356326720   5240 7180796    0    0     0     0 8601  574 17  0 83  0  0
 8  0  40292 356326880   5240 7180804    0    0     0     5 8697  650 17  0 83  0  0
 8  0  40292 356326880   5240 7180804    0    0     0     5 8694  652 17  0 83  0  0
 8  0  40292 349289600   5240 7180804    0    0     0     2 8522  600 16  1 83  0  0
 8  0  40292 349289600   5240 7180804    0    0     0     2 8521  600 16  1 83  0  0
 8  0  40292 356326560   5240 7180804    0    0     0     0 8569  602 17  0 83  0  0
 8  0  40292 356326560   5240 7180804    0    0     0     0 8573  603 17  0 83  0  0
 8  0  40292 356325184   5240 7180804    0    0     0     6 9210 3236 17  0 83  0  0
 8  0  40292 356325184   5240 7180804    0    0     0     6 9207 3235 17  0 83  0  0
 8  0  40292 356326240   5240 7180804    0    0     0     0 8546  580 17  0 83  0  0
 8  0  40292 356326240   5240 7180804    0    0     0     0 8547  580 17  0 83  0  0
 8  0  40292 349289120   5240 7180804    0    0     0     0 8506  579 16  1 83  0  0
 8  0  40292 349289120   5240 7180804    0    0     0     0 8505  578 16  1 83  0  0
 9  0  40292 356322816   5240 7184140    0    0     0     4 8595  691 16  0 83  0  0
 8  0  40292 356322816   5240 7184140    0    0     0     4 8597  692 16  0 83  0  0
 8  0  40292 356319520   5240 7187508    0    0     0     0 8538  641 16  0 83  0  0
 8  0  40292 356319520   5240 7187508    0    0     0     0 8537  641 16  0 83  0  0
 8  0  40292 356346176   5240 7162200    0    0     0     0 8543  661 17  0 83  0  0
 8  0  40292 356346176   5240 7162200    0    0     0     0 8543  661 17  0 83  0  0
 8  0  40292 356342080   5240 7165596    0    0     0     7 8702  964 16  0 83  0  0
 8  0  40292 356342080   5240 7165596    0    0     0     7 8703  964 16  0 83  0  0
 8  0  40292 356368928   5240 7140232    0    0     0     1 8601  616 17  0 83  0  0
 8  0  40292 356368928   5240 7140232    0    0     0     1 8598  616 17  0 83  0  0
 8  0  40292 356366080   5240 7143420    0    0     0     0 8605  614 16  0 83  0  0
 8  0  40292 356366080   5240 7143420    0    0     0     0 8607  615 16  0 83  0  0
 8  0  40292 356365792   5240 7143432    0    0     0     1 8787  627 17  0 83  0  0
 8  0  40292 356365792   5240 7143432    0    0     0     1 8794  636 17  0 83  0  0
 8  0  40292 356403008   5240 7108460    0    0     0     0 8742  636 16  0 83  0  0
 8  0  40292 356403008   5240 7108460    0    0     0     0 8744  627 16  0 83  0  0
 8  0  40292 356399680   5240 7111828    0    0     0     0 8719  622 17  0 83  0  0
 8  0  40292 356399680   5240 7111828    0    0     0     0 8729  622 17  0 83  0  0
 8  0  40292 356396736   5240 7115196    0    0     0     8 8691  919 16  0 83  0  0
 9  0  40292 356396736   5240 7115196    0    0     0     8 8694  919 16  0 83  0  0
 8  0  40292 356393344   5240 7118564    0    0     0     0 8707  626 17  0 83  0  0
 8  0  40292 356393344   5240 7118564    0    0     0     0 8711  626 17  0 83  0  0
 8  0  40292 356393600   5240 7118576    0    0     0     0 8703  569 17  0 83  0  0
 8  0  40292 356393600   5240 7118576    0    0     0     0 8699  568 17  0 83  0  0
 9  0  40292 356393824   5240 7118584    0    0     0     1 8740  622 17  0 83  0  0
 8  0  40292 356393824   5240 7118584    0    0     0     1 8740  622 17  0 83  0  0
 9  0  40292 356393920   5240 7118584    0    0     0     2 8511  564 17  0 83  0  0
 8  0  40292 356393920   5240 7118584    0    0     0     2 8513  565 17  0 83  0  0
 8  0  40292 356393984   5240 7118584    0    0     0     0 8539  563 17  0 83  0  0
 8  0  40292 356393984   5240 7118584    0    0     0     0 8539  563 17  0 83  0  0
 8  0  40292 356392896   5240 7118584    0    0     0     6 8691  861 16  1 83  0  0
 9  0  40292 356392896   5240 7118584    0    0     0     6 8699  861 16  1 83  0  0
 8  0  40292 356392928   5240 7118584    0    0     0     0 8750  601 17  0 83  0  0
 8  0  40292 356392928   5240 7118584    0    0     0     0 8738  601 17  0 83  0  0
 8  0  40292 356393120   5240 7118584    0    0     0     0 8742  568 17  0 83  0  0
 8  0  40292 356393120   5240 7118584    0    0     0     0 8741  568 17  0 83  0  0
 8  0  40292 356392960   5240 7118584    0    0     0     1 8768  640 17  0 83  0  0
 8  0  40292 356392960   5240 7118584    0    0     0     1 8765  641 17  0 83  0  0
 8  0  40292 356392608   5240 7118584    0    0     0     0 8710  583 16  1 83  0  0
 8  0  40292 356403200   5240 7109008    0    0     0     0 8712  582 16  1 83  0  0
 8  0  40292 356403136   5240 7108564    0    0     0     0 8817  608 17  0 83  0  0
 8  0  40292 356403136   5240 7108564    0    0     0     0 8828  607 17  0 83  0  0
 8  0  40292 356403264   5240 7108568    0    0     0    10 8952  925 17  0 83  0  0
 8  0  40292 356403264   5240 7108568    0    0     0    10 8946  923 17  0 83  0  0
 8  0  40292 356403328   5240 7108568    0    0     0     1 8717  585 17  0 83  0  0
 8  0  40292 356403328   5240 7108568    0    0     0     1 8714  586 17  0 83  0  0
 8  0  40292 356399744   5240 7111960    0    0     0     0 8735  651 15  1 83  0  0
 8  0  40292 356399744   5240 7111960    0    0     0     0 8737  652 15  1 83  0  0
 8  0  40292 356396224   5240 7115324    0    0     0     4 8753  683 17  0 83  0  0
 8  0  40292 356396224   5240 7115324    0    0     0     4 8745  683 17  0 83  0  0
 8  0  40292 356394080   5240 7117612    0    0     0     0 8527  625 17  0 83  0  0
 9  0  40292 356393568   5240 7118116    0    0     0     0 8536  636 17  0 83  0  0
 8  0  40292 356393056   5240 7118700    0    0     0     0 8552  639 17  0 83  0  0
 8  0  40292 356393056   5240 7118700    0    0     0     0 8543  629 17  0 83  0  0
 8  0  40292 356388640   5240 7122072    0    0     0    10 9230 3291 17  0 83  0  0
 8  0  40292 356388640   5240 7122072    0    0     0    10 9236 3290 17  0 83  0  0
 8  0  40292 356386368   5240 7125436    0    0     0     0 8518  623 17  0 83  0  0
 8  0  40292 356386368   5240 7125436    0    0     0     0 8519  622 17  0 83  0  0
 9  0  40292 356383168   5240 7128816    0    0     0     0 8515  603 17  0 83  0  0
 8  0  40292 356383168   5240 7128816    0    0     0     0 8525  602 16  0 83  0  0
 9  0  40292 356400096   5240 7112760    0    0     0     1 8626  711 17  0 83  0  0
 8  0  40292 356400096   5240 7112760    0    0     0     1 8627  712 17  0 83  0  0
 8  0  40292 356396928   5240 7116168    0    0     0    32 8751  675 17  0 83  0  0
 8  0  40292 356396928   5240 7116168    0    0     0    32 8760  675 17  0 83  0  0
 8  0  40292 356393568   5240 7119536    0    0     0     0 8702  636 16  0 83  0  0
 8  0  40292 356393568   5240 7119536    0    0     0     0 8710  637 16  0 83  0  0
 8  0  40292 356389056   5240 7122900    0    0     0     6 8863  918 17  0 83  0  0
 8  0  40292 356389056   5240 7122900    0    0     0     6 8866  921 17  0 83  0  0
 8  0  40292 356390144   5240 7122908    0    0     0     0 8694  626 17  0 83  0  0
 8  0  40292 356390144   5240 7122908    0    0     0     0 8692  624 17  0 83  0  0
 8  0  40292 356390080   5240 7122908    0    0     0     0 8717  599 17  0 83  0  0
 8  0  40292 356390080   5240 7122908    0    0     0     0 8714  597 17  0 83  0  0
 8  0  40292 356390272   5240 7122908    0    0     0    73 8768  634 17  0 83  0  0
 8  0  40292 356399840   5240 7113332    0    0     0    73 8769  636 17  0 83  0  0
 8  0  40292 356400160   5240 7113192    0    0     0     0 8685  572 17  0 83  0  0
 8  0  40292 356418752   5240 7094984    0    0     0     0 8688  574 17  0 83  0  0
 8  0  40292 356419232   5240 7093848    0    0     0     0 8694  565 16  1 83  0  0
 8  0  40292 356419232   5240 7093848    0    0     0     0 8692  562 16  1 83  0  0
 8  0  40292 356418688   5240 7093852    0    0     0     2 8884  870 17  0 83  0  0
 8  0  40292 356418752   5240 7093852    0    0     0     2 8875  870 17  0 83  0  0
 8  0  40292 356452480   5240 7060504    0    0     0     1 8505  559 17  0 83  0  0
 8  0  40292 356486240   5240 7027240    0    0     0     1 8507  561 17  0 83  0  0
 9  0  40292 356485312   5240 7027204    0    0     0     0 8553  548 17  0 83  0  0
 8  0  40292 356485312   5240 7027204    0    0     0     0 8551  546 17  0 83  0  0
 8  0  40292 356500992   5240 7012680    0    0     0     6 8595  600 16  1 83  0  0
 8  0  40292 356500992   5240 7012680    0    0     0     6 8603  620 16  1 83  0  0
 8  0  40292 356501088   5240 7012680    0    0     0     0 8719  585 17  0 83  0  0
 8  0  40292 356501088   5240 7012680    0    0     0     0 8724  568 17  0 83  0  0
 8  0  40292 356501120   5240 7012680    0    0     0     0 8714  598 17  0 83  0  0
 8  0  40292 356501120   5240 7012680    0    0     0     0 8718  599 17  0 83  0  0
 8  0  40292 356501120   5240 7012680    0    0     0     4 8870  879 17  0 83  0  0
 9  0  40292 356501120   5240 7012680    0    0     0     4 8875  880 17  0 83  0  0
